1899
0,1
0,2
0,29
0,31
0,35
0,41
0,43
0,100
0,122
0,131
0,134
0,145
0,158
0,160
0,210
0,254
0,280
0,301
0,311
0,322
0,396
0,476
0,651
0,855
0,1013
0,1270
0,1311
0,1439
0,1625
0,1654
0,1674
0,1778
0,1789
2,0
2,1
2,31
2,35
2,41
2,43
2,131
2,134
2,145
2,280
2,301
2,311
2,322
2,476
2,651
2,1439
2,1625
2,3
2,8
2,25
2,26
2,40
2,50
2,57
2,59
2,61
2,67
2,71
2,82
2,83
2,87
2,98
2,104
2,143
2,154
2,171
2,172
2,175
2,179
2,184
2,193
2,198
2,220
2,223
2,233
2,241
2,242
2,248
2,251
2,256
2,282
2,284
2,287
2,307
2,316
2,332
2,337
2,345
2,370
2,371
2,373
2,384
2,393
2,407
2,414
2,474
2,481
2,486
2,487
2,494
2,497
2,503
2,508
2,544
2,554
2,568
2,581
2,589
2,609
2,610
2,614
2,617
2,639
2,640
2,644
2,680
2,686
2,696
2,699
2,700
2,710
2,730
2,739
2,740
2,751
2,753
2,767
2,777
2,780
2,781
2,789
2,793
2,799
2,809
2,813
2,822
2,823
2,839
2,845
2,864
2,880
2,892
2,927
2,932
2,969
2,1041
2,1102
2,1109
2,1112
2,1116
2,1126
2,1153
2,1166
2,1179
2,1182
2,1184
2,1186
2,1188
2,1189
2,1191
2,1195
2,1207
2,1230
2,1236
2,1248
2,1261
2,1269
2,1280
2,1284
2,1287
2,1314
2,1316
2,1334
2,1339
2,1342
2,1343
2,1348
2,1351
2,1370
2,1372
2,1411
2,1414
2,1418
2,1460
2,1462
2,1500
2,1509
2,1564
2,1576
2,1577
2,1584
2,1608
2,1619
2,1648
2,1661
2,1710
2,1712
2,1727
2,1737
2,1747
2,1750
2,1783
2,1792
2,1794
2,1806
29,0
29,131
29,160
29,1013
29,71
29,403
29,643
29,678
29,102
29,391
29,1175
29,30
29,161
31,0
31,2
31,41
31,280
31,311
31,1311
31,1654
31,1674
31,8
31,25
31,57
31,59
31,67
31,71
31,87
31,104
31,143
31,154
31,184
31,242
31,248
31,282
31,307
31,316
31,481
31,639
31,680
31,696
31,710
31,839
31,1041
31,1102
31,1126
31,1166
31,1182
31,1189
31,1195
31,1230
31,1280
31,1284
31,1462
31,1564
31,1576
31,1806
31,377
31,635
31,752
31,7
31,163
31,348
31,429
31,643
31,1237
31,11
31,51
31,66
31,108
31,153
31,174
31,176
31,208
31,310
31,357
31,459
31,526
31,597
31,625
31,637
31,653
31,682
31,707
31,937
31,1038
31,1049
31,1131
31,1254
31,1337
31,1572
31,1579
31,1641
31,1646
31,1681
31,1730
31,1748
31,1780
31,117
31,127
31,546
31,604
31,824
31,925
31,990
31,1067
31,1830
31,219
31,352
31,395
31,442
31,524
31,956
31,1014
31,1071
31,1098
31,1259
31,1504
31,1644
31,62
31,461
31,183
31,32
31,58
31,76
31,124
31,129
31,173
31,178
31,197
31,218
31,236
31,262
31,290
31,374
31,376
31,378
31,392
31,428
31,473
31,493
31,517
31,522
31,545
31,631
31,672
31,697
31,703
31,772
31,779
31,791
31,798
31,814
31,817
31,939
31,982
31,1004
31,1020
31,1033
31,1035
31,1052
31,1080
31,1092
31,1210
31,1216
31,1226
31,1231
31,1233
31,1335
31,1371
31,1384
31,1385
31,1394
31,1402
31,1487
31,1496
31,1517
31,1518
31,1542
31,1545
31,1656
31,1664
31,1682
31,1688
31,1691
31,1709
31,1784
31,1788
31,1790
31,1808
31,1828
31,1837
31,1855
31,1856
31,1877
35,0
35,2
35,31
35,43
35,210
35,280
35,57
35,59
35,83
35,87
35,98
35,104
35,154
35,220
35,284
35,316
35,1126
35,1280
35,1712
35,5
35,72
35,89
35,123
35,298
35,412
35,596
35,641
35,18
35,249
35,253
35,643
35,833
35,33
35,39
35,55
35,108
35,126
35,208
35,597
35,600
35,80
35,102
35,127
35,546
35,133
35,524
35,1032
35,1424
35,290
35,939
35,1788
35,188
35,36
35,49
35,54
35,74
35,88
35,92
35,103
35,109
35,111
35,112
35,118
35,128
35,132
35,146
35,155
35,213
35,221
35,235
35,258
35,295
35,360
35,399
35,400
35,427
35,510
35,613
35,624
35,769
35,778
35,827
35,878
35,984
35,1058
35,1268
41,0
41,31
41,131
41,134
41,301
41,322
41,1439
41,26
41,40
41,71
41,104
41,143
41,175
41,193
41,241
41,248
41,256
41,287
41,332
41,373
41,393
41,414
41,474
41,487
41,494
41,639
41,751
41,753
41,780
41,789
41,793
41,839
41,927
41,1116
41,1182
41,1269
41,1339
41,1414
41,324
41,478
41,643
41,141
41,232
41,357
41,501
41,542
41,625
41,637
41,653
41,678
41,783
41,1049
41,1061
41,1190
41,1254
41,1279
41,1307
41,1345
41,1401
41,1557
41,1620
41,1621
41,1730
41,391
41,816
41,1283
41,352
41,537
41,1504
41,62
41,619
41,994
41,1030
41,1301
41,262
41,290
41,473
41,631
41,703
41,798
41,814
41,1004
41,1688
41,842
41,295
41,42
41,918
41,1017
41,1042
41,1141
41,1214
41,68
41,162
41,305
41,338
41,343
41,444
41,482
41,547
41,572
41,599
41,668
41,715
41,725
41,737
41,766
41,800
41,830
41,851
41,921
41,941
41,949
41,951
41,954
41,960
41,963
41,1048
41,1090
41,1096
41,1128
41,1138
41,1160
41,1223
41,1225
41,1228
41,1265
41,1293
41,1306
41,1308
41,1324
41,1328
41,1333
41,1336
41,1353
41,1354
41,1355
41,1356
41,1364
41,1380
41,1413
41,1417
41,1427
41,1476
41,1481
41,1486
41,1505
41,1506
41,1508
41,1511
41,1525
41,1533
41,1558
41,1560
41,1578
41,1581
41,1596
41,1689
41,1690
41,1723
41,1743
43,0
43,2
43,31
43,35
43,210
43,1270
43,50
43,59
43,83
43,87
43,98
43,104
43,241
43,248
43,307
43,371
43,1188
43,1712
43,47
43,89
43,298
43,596
43,18
43,833
43,13
43,33
43,126
43,513
43,102
43,718
43,1405
43,364
43,455
43,58
43,173
43,188
43,49
43,74
43,128
43,213
43,295
43,399
43,510
43,769
43,1541
43,44
43,45
43,73
43,78
43,91
43,94
43,101
43,115
43,116
43,140
43,225
43,227
43,289
43,372
43,431
43,1668
43,1799
43,1845
43,1849
43,1850
43,1851
43,1865
100,31
100,40
100,50
100,67
100,87
100,175
100,242
100,514
100,33
100,189
100,281
100,513
100,846
100,117
100,183
100,270
100,197
100,192
100,99
100,114
100,207
100,369
100,1001
131,0
131,2
131,29
131,41
131,311
131,1013
131,332
131,845
131,148
131,317
131,1038
131,102
131,397
131,161
131,262
131,1486
131,448
131,588
131,1490
134,0
134,41
134,104
134,1112
134,123
134,132
134,1355
134,1485
145,0
145,2
145,311
145,25
145,307
145,678
145,127
145,308
145,738
160,0
160,29
160,322
160,220
160,163
160,616
160,678
160,1254
160,62
160,161
160,1486
160,1672
210,0
210,35
210,43
210,100
210,193
210,220
210,287
210,414
210,211
210,596
210,232
210,250
210,259
210,1741
210,102
210,127
210,592
210,84
210,264
210,524
210,672
210,1545
210,92
210,227
210,231
